PARK_ID,parkname,address,streetno,streetdir,streetnm,streettype,streetsuff,city,state,zip,prktype,prkstatus,park district,prkphone,citycounci,bocc,prkdate,x,y,leasedid,parkurl,numparking,operdays,operhours,restroom,adacomply,camping,picnic,playground,basketball,tennis,volleyball,spraygroun,mtbcycle,golf,boating,fishing,swimming,discgolf,shelter,walking,dogpark,ampitheate,motorboat,horseback,garden,historical,skatepark,interpreti,tabletenni,recgym,fitness,rvcamp,sailing,pickleball,multipurps,rcflyarea,flwrgarden,indorpavil,aquaticctr,ballfield,batingcage,bicycleltr,bmxtrack,bocciball,confcenter,concesstnd,firepit,funbrella,gagaball,gazebo,opngrnspac,highropes,horseshoe,environedu,dockpier,playsixty,rockclimb,seniorctr,shadearbor,shuflboard,trlrunning,grnwyacces,handball,arts,multiuserm,playswings,parking,resvation,reservfac,picture
CREW,Crews Recreation Center,"1201 CREWS RD, MATTHEWS, NC 28105",1201,,CREWS,RD,,MATTHEWS,NC,28105,Recreation Center,Developed,South,7043217275,,District 6,,-80.7206465,35.1250145,Matthews,https://www.matthewsnc.gov/pview.aspx?id=20727&catid=0,157,Sun-Sat,Website,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,https://apm.activecommunities.com/matthewsfun/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/704/attachments/1319?token=
WILG,Park on Wilgrove,"7750 JIM HARPER LN, MINT HILL, NC 28227",7750,,JIM HARPER,LN,,MINT HILL,NC,28227,Town Park,Developed,South,7045459726,,District 6,,-80.6559694,35.189731,Mint Hill,https://minthill.com/parks_recreation.php?Parks-Recreation-1,115,Sun-Sat,Daylight,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://www.minthill.com/residents/parks___recreation/park_on_wilgrove.php,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/696/attachments/1322?token=
MEMS,American Legion Memorial Stadium,"310 N KINGS DR, CHARLOTTE, NC 28204",310,N,KINGS,DR,,CHARLOTTE,NC,28204,Event Venue,Developed,Central,7043362884,District 1,District 4,7/28/1998,-80.8285707,35.2192338,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,300,Other,Varies,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/114/attachments/3252?token=
ERGP,East Region Gap Park,"7709 PLOTT RD, CHARLOTTE, NC 28215",7709,,PLOTT,RD,,CHARLOTTE,NC,28215,Neighborhood,Undeveloped,North,9803141001,District 5,District 3,,-80.7171564,35.2454184,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
MOOR,West Cove Park,"10012 MOORES CHAPEL LP, CHARLOTTE, NC 28214",10012,,MOORES CHAPEL,LP,,CHARLOTTE,NC,28214,Neighborhood,Undeveloped,South,9803141003,,District 2,,-81.0051,35.2461315,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
IBMD,IBM Drive Park,"6920 IBM DR, CHARLOTTE, NC 28262",6920,,IBM,DR,,CHARLOTTE,NC,28262,Community,Undeveloped,North,9803141001,District 2,District 3,,-80.7774045,35.3089078,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
HIKV,Hickory View Park,"14942 HICKORY VIEW LN, CHARLOTTE, NC 28278",14942,,HICKORY VIEW,LN,,CHARLOTTE,NC,28278,Community,Undeveloped,South,9803141003,,District 6,,-81.0166118,35.0853585,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
FULL,Fullwood Community Garden,"427 COVENANT CHURCH LN, MATTHEWS, NC 28105",427,,COVENANT CHURCH,LN,,MATTHEWS,NC,28105,Community Garden,Developed,South,7047081288,,District 6,,-80.7331769,35.1203217,Matthews,https://www.matthewsnc.gov/pview.aspx?id=20727&catid=0,10,Sun-Sat,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/matthewsfun/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/688/attachments/806?token=
NORL,Northlake Park,"10801 ALEXANDRIANA RD, HUNTERSVILLE, NC 28078",10801,,ALEXANDRIANA,RD,,HUNTERSVILLE,NC,28078,Community,Undeveloped,North,9803141001,,District 1,,-80.8530906,35.3666027,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Non-Operational,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,
BJCC,Belle Johnston Community Center,"1000 JOHNSTON DR, PINEVILLE, NC 28134",1000,,JOHNSTON,DR,,PINEVILLE,NC,28134,Recreation Center,Developed,South,7048892400,,District 6,,-80.8926251,35.0786683,Pineville,http://www.pinevillenc.gov/Departments/ParksRecreaton/tabid/103/Default.aspx,151,Sun-Sat,Website,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,https://www.pinevillenc.gov/government/departments/parks-recreation/parks-facilities/bjcc/,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/700/attachments/1308?token=
TPDP,The Preserve Dog Park,"336 O HENRY AV, DAVIDSON, NC 28036",336,,O HENRY,AV,,DAVIDSON,NC,28036,Dog Park,Developed,North,7048923349,,District 1,,-80.8301064,35.4968754,Davidson,https://www.ci.davidson.nc.us/130/Parks-Recreation,10,Sun-Sat,Daylight,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://townofdavidson.recdesk.com/Community/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/283/attachments/1229?token=
MACC,Matthews Community Center,"100 E MCDOWELL ST, MATTHEWS, NC 28105",100,E,MCDOWELL,ST,,MATTHEWS,NC,28105,Community Center,Developed,South,7043217275,,District 6,,-80.7220836,35.1133404,Matthews,https://www.matthewsnc.gov/pview.aspx?id=20727&catid=0,114,Website,Website,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/matthewsfun/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/703/attachments/1320?token=
JACK,Jack Hughes Park,"330 JACK HUGHES LN, PINEVILLE, NC 28134",330,,JACK HUGHES,LN,,PINEVILLE,NC,28134,Town Park,Developed,South,7048892400,,District 6,,-80.8945633,35.0856551,Pineville,http://www.pinevillenc.gov/Departments/ParksRecreaton/tabid/103/Default.aspx,234,Sun-Sat,Website,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://www.pinevillenc.gov/government/departments/parks-recreation/parks-facilities/jack-hughes-park/,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/698/attachments/1305?token=
ANSP,Anita Stroud Park,"2215 DOUBLE OAKS RD, CHARLOTTE, NC 28206",2215,,DOUBLE OAKS,RD,,CHARLOTTE,NC,28206,Neighborhood,Developed,Central,9803141002,District 1,District 2,4/20/2007,-80.8411604,35.2524425,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/5/attachments/3206?token=
ABRC,Albemarle Recreation Center,"5027 IDLEWILD RD NORTH, CHARLOTTE, NC 28227",5027,N,IDLEWILD,RD,,CHARLOTTE,NC,28227,Recreation Center,Developed,South,9803141101,District 5,District 4,3/18/2002,-80.7247901,35.1959059,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,75,Mon-Sat,Varies,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/2/attachments/2033?token=
ALHS,Alexandriana Historic Site,"9921 OLD STATESVILLE RD, CHARLOTTE, NC 28269",9921,,OLD STATESVILLE,RD,,CHARLOTTE,NC,28269,Historic,Developed,North,9803141001,,District 1,3/18/2002,-80.8227031,35.3579569,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,5,Sun-Sat,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/10/attachments/1283?token=
BIGR,Big Rock Nature Preserve,"6500 ELMSTONE DR, CHARLOTTE, NC 28277",0,,NO ADDRESS,,,CHARLOTTE,NC,28277,Nature Preserve,Developed,South,9803141003,District 7,District 6,3/18/2002,-80.8264816,35.0607283,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/16/attachments/1310?token=
BLYT,Blythe Landing Park,"15901 N C 73 HY, HUNTERSVILLE, NC 28078",15901,,NC 73,HY,,HUNTERSVILLE,NC,28078,Community,Developed,North,9803141001,,District 1,9/11/2007,-80.9043596,35.435819,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,256,Sun-Sat,Daylight,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/24/attachments/1260?token=
BRYT,Bryant Park,"1701 W MOREHEAD ST, CHARLOTTE, NC 28208",1701,W,MOREHEAD,ST,,CHARLOTTE,NC,28208,Neighborhood,Developed,Central,9803141002,District 2,District 2,3/18/2002,-80.8695656,35.2279859,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/21/attachments/3229?token=
BRNH,Rocky River Bluff Nature Preserve,"20532 SHEARER RD, DAVIDSON, NC 28036",0,,NO ADDRESS,,,DAVIDSON,NC,28036,Nature Preserve,Developed,North,9803141001,,District 1,7/11/2003,-80.7904652,35.4872853,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/19/attachments/1262?token=
ALHP,Allen Hills Park,"4701 CHEVIOT RD, CHARLOTTE, NC 28269",4701,,CHEVIOT,RD,,CHARLOTTE,NC,28269,Neighborhood,Developed,North,9803141001,District 1,District 3,10/16/2007,-80.8188122,35.2849991,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,5,Sun-Sat,Daylight,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/11/attachments/1281?token=
CANP,Richard Barry Memorial Park,"13707 BEATTIES FORD RD, HUNTERSVILLE, NC 28078",0,,NO ADDRESS,,,HUNTERSVILLE,NC,28078,Town Park,Developed,North,7047662220,,District 1,4/3/2002,-80.9245027,35.401319,Huntersville,https://www.huntersville.org/162/Parks-Recreation,310,Mon-Sat,Varies,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://www.huntersville.org/1196/Check-Facility-Availability-and-Reservat,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/22/attachments/1235?token=
CEDR,Cedarwood Park,"6624 REDDMAN RD, CHARLOTTE, NC 28212",6624,,REDDMAN,RD,,CHARLOTTE,NC,28212,Neighborhood,Developed,South,9803141003,District 5,District 4,7/28/1998,-80.7500449,35.1911534,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/28/attachments/2035?token=
CLWD,Shuffletown Park,"9530 BELLHAVEN BV, CHARLOTTE, NC 28216",0,,NO ADDRESS,,,CHARLOTTE,NC,28216,Community,Developed,North,9803141001,District 2,District 1,8/12/1998,-80.9441503,35.315975,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,78,Sun-Sat,Daylight,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/32/attachments/1288?token=
CATW,US National Whitewater Center,"5000 WHITEWATER CENTER PY, CHARLOTTE, NC 28214",5000,,WHITEWATER CENTER,PY,,CHARLOTTE,NC,28214,Regional,Developed,North,7043913900,,District 2,4/21/2008,-81.0020651,35.271462,USNWC,https://usnwc.org,500,Sun-Sat,Daylight,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/26/attachments/1290?token=
CDHP,R.C. Bradford Park,"17005 DAVIDSON-CONCORD RD, HUNTERSVILLE, NC 28078",0,,NO ADDRESS,,,HUNTERSVILLE,NC,28078,Town Park,Developed,North,7047662220,,District 1,7/9/2007,-80.7901265,35.4482098,Huntersville,https://www.huntersville.org/162/Parks-Recreation,227,Sun-Sat,Daylight,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://www.huntersville.org/1196/Check-Facility-Availability-and-Reservat,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/27/attachments/1233?token=
COUL,Coulwood Park,"198 COULWOOD PARK DR, CHARLOTTE, NC 28214",198,,COULWOOD PARK,DR,,CHARLOTTE,NC,28214,Community,Developed,North,9803141001,District 2,District 2,7/28/1998,-80.9398366,35.3057738,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,106,Sun-Sat,Daylight,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/42/attachments/2008?token=
COWW,Cowans Ford Wildlife Refuge,"2329 NECK RD, HUNTERSVILLE, NC 28078",0,,NO ADDRESS,,,HUNTERSVILLE,NC,28078,Nature Preserve,Developed,North,9803141001,,District 1,8/4/1998,-80.9733991,35.3721901,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,15,Sun-Sat,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/43/attachments/1268?token=
COLB,Colonel Francis J. Beatty Park,"4330 WEDDINGTON RD, CHARLOTTE, NC 28105",4330,,WEDDINGTON,RD,,CHARLOTTE,NC,28105,Regional,Developed,South,9803141003,District 7,District 6,7/28/1998,-80.7286486,35.0673633,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,450,Sun-Sat,Daylight,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/35/attachments/2027?token=
COLL,Collins Park,"4525 COLLINGWOOD DR, CHARLOTTE, NC 28209",4525,,COLLINGWOOD,DR,,CHARLOTTE,NC,28209,Neighborhood,Developed,Central,9803141002,District 1,District 5,7/28/1998,-80.8712572,35.180971,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/37/attachments/3241?token=
CORP,Cordelia Park,"600 E 24TH ST, CHARLOTTE, NC 28205",600,E,24TH,ST,,CHARLOTTE,NC,28205,Community,Developed,Central,9803141002,District 1,District 3,8/12/1998,-80.8152964,35.2373967,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,86,Sun-Sat,Daylight,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/41/attachments/3211?token=
COPP,Copperhead Island,"15200 SOLDIER RD, CHARLOTTE, NC 28278",15200,,SOLDIER,RD,,CHARLOTTE,NC,28278,Nature Preserve,Developed,South,9803141003,,District 2,7/28/1998,-81.0249915,35.1096924,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,119,Sun-Sat,Daylight,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/40/attachments/2020?token=
ELNC,Elon Recreation Center,"11401 ARDREY KELL RD, CHARLOTTE, NC 28277",11401,,ARDREY KELL,RD,,CHARLOTTE,NC,28277,Recreation Center,Developed,South,9803141103,District 7,District 6,1/16/2008,-80.8382225,35.0197804,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,30,Mon-Sat,Varies,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://apm.activecommunities.com/mecklenburgparks/Home,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/55/attachments/2024?token=
EDGE,Edgehill Park,"812 S EDGEHILL RD, CHARLOTTE, NC 28207",812,S,EDGEHILL,RD,NO,CHARLOTTE,NC,28207,Neighborhood,Developed,Central,9803141002,District 6,District 5,7/28/1998,-80.8313402,35.2023018,Mecklenburg,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,0,Sun-Sat,Daylight,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://apm.activecommunities.com/mecklenburgparks/Home,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/54/attachments/3224?token=
