PARK_ID,Park_name,Address,City,Zip Code,Park District,Phone,Longitude,Latitude,parkurl,operhours,restroom,adacomply,camping,picnic,playground,basketball,tennis,volleyball,spraygroun,mtbcycle,golf,boating,fishing,swimming,discgolf,shelter,walking,dogpark,ampitheate,motorboat,horseback,garden,historical,skatepark,interpreti,tabletenni,recgym,fitness,rvcamp,sailing,pickleball,multipurps,rcflyarea,flwrgarden,indorpavil,aquaticctr,ballfield,batingcage,bicycleltr,bmxtrack,bocciball,confcenter,concesstnd,firepit,funbrella,gagaball,gazebo,opngrnspac,highropes,horseshoe,environedu,dockpier,playsixty,rockclimb,seniorctr,shadearbor,shuflboard,trlrunning,grnwyacces,handball,arts,multiuser,playswings,parking,picture,PARK_TYPE,Acres,Area,Length
WILG,Park on Wilgrove,"7750 JIM HARPER LN, MINT HILL, NC 28227",MINT HILL,28227,South,7045459726,-80.6559694,35.189731,https://minthill.com/parks_recreation.php?Parks-Recreation-1,Daylight,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/696/attachments/1322?token=,,,,
MEMS,American Legion Memorial Stadium,"310 N KINGS DR, CHARLOTTE, NC 28204",CHARLOTTE,28204,Central,7043362884,-80.8285707,35.2192338,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/114/attachments/3252?token=,EVENT VENUE,13.11948549,571482.4289,5246.895811
ERGP,East Region Gap Park,"7709 PLOTT RD, CHARLOTTE, NC 28215",CHARLOTTE,28215,North,9803141001,-80.7171564,35.2454184,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
MOOR,West Cove Park,"10012 MOORES CHAPEL LP, CHARLOTTE, NC 28214",CHARLOTTE,28214,South,9803141003,-81.0051,35.2461315,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
IBMD,IBM Drive Park,"6920 IBM DR, CHARLOTTE, NC 28262",CHARLOTTE,28262,North,9803141001,-80.7774045,35.3089078,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
HIKV,Hickory View Park,"14942 HICKORY VIEW LN, CHARLOTTE, NC 28278",CHARLOTTE,28278,South,9803141003,-81.0166118,35.0853585,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,COMMUNITY PARK,59.43135342,2588819.266,8291.601006
FULL,Fullwood Community Garden,"427 COVENANT CHURCH LN, MATTHEWS, NC 28105",MATTHEWS,28105,South,7047081288,-80.7331769,35.1203217,https://www.matthewsnc.gov/pview.aspx?id=20727&catid=0,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/688/attachments/806?token=,,,,
NORL,Northlake Park,"10801 ALEXANDRIANA RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,9803141001,-80.8530906,35.3666027,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,COMMUNITY PARK,26.28779374,1145091.708,5103.046074
BJCC,Belle Johnston Community Center,"1000 JOHNSTON DR, PINEVILLE, NC 28134",PINEVILLE,28134,South,7048892400,-80.8926251,35.0786683,http://www.pinevillenc.gov/Departments/ParksRecreaton/tabid/103/Default.aspx,Website,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/700/attachments/1308?token=,,,,
TPDP,The Preserve Dog Park,"336 O HENRY AV, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.8301064,35.4968754,https://www.ci.davidson.nc.us/130/Parks-Recreation,Daylight,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/283/attachments/1229?token=,,,,
MACC,Matthews Community Center,"100 E MCDOWELL ST, MATTHEWS, NC 28105",MATTHEWS,28105,South,7043217275,-80.7220836,35.1133404,https://www.matthewsnc.gov/pview.aspx?id=20727&catid=0,Website,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/703/attachments/1320?token=,,,,
JACK,Jack Hughes Park,"330 JACK HUGHES LN, PINEVILLE, NC 28134",PINEVILLE,28134,South,7048892400,-80.8945633,35.0856551,http://www.pinevillenc.gov/Departments/ParksRecreaton/tabid/103/Default.aspx,Website,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/698/attachments/1305?token=,,,,
ANSP,Anita Stroud Park,"2215 DOUBLE OAKS RD, CHARLOTTE, NC 28206",CHARLOTTE,28206,Central,9803141002,-80.8411604,35.2524425,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/5/attachments/3206?token=,NEIGHBORHOOD PARK,5.24940323,228663.2194,3954.511941
ABRC,Albemarle Recreation Center,"5027 IDLEWILD RD NORTH, CHARLOTTE, NC 28227",CHARLOTTE,28227,South,9803141101,-80.7247901,35.1959059,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/2/attachments/2033?token=,,,,
ALHS,Alexandriana Historic Site,"9921 OLD STATESVILLE RD, CHARLOTTE, NC 28269",CHARLOTTE,28269,North,9803141001,-80.8227031,35.3579569,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/10/attachments/1283?token=,HISTORIC SITE,1.01275109,44115.27851,1086.901252
BIGR,Big Rock Nature Preserve,"6500 ELMSTONE DR, CHARLOTTE, NC 28277",CHARLOTTE,28277,South,9803141003,-80.8264816,35.0607283,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/16/attachments/1310?token=,NATURE PRESERVE,21.85678581,952077.8128,6137.741712
BLYT,Blythe Landing Park,"15901 N C 73 HY, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,9803141001,-80.9043596,35.435819,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/24/attachments/1260?token=,COMMUNITY PARK,23.74402327,1034285.678,7736.078858
BRYT,Bryant Park,"1701 W MOREHEAD ST, CHARLOTTE, NC 28208",CHARLOTTE,28208,Central,9803141002,-80.8695656,35.2279859,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/21/attachments/3229?token=,NEIGHBORHOOD PARK,14.77402477,643553.7954,6135.008542
BRNH,Rocky River Bluff Nature Preserve,"20532 SHEARER RD, DAVIDSON, NC 28036",DAVIDSON,28036,North,9803141001,-80.7904652,35.4872853,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/19/attachments/1262?token=,NATURE PRESERVE,61.07334776,2660343.808,9481.095223
ALHP,Allen Hills Park,"4701 CHEVIOT RD, CHARLOTTE, NC 28269",CHARLOTTE,28269,North,9803141001,-80.8188122,35.2849991,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/11/attachments/1281?token=,NEIGHBORHOOD PARK,18.08717427,787874.2386,5398.319682
CANP,Richard Barry Memorial Park,"13707 BEATTIES FORD RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,7047662220,-80.9245027,35.401319,https://www.huntersville.org/162/Parks-Recreation,Varies,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/22/attachments/1235?token=,COMMUNITY PARK,41.87470919,1824054.72,6858.819907
CEDR,Cedarwood Park,"6624 REDDMAN RD, CHARLOTTE, NC 28212",CHARLOTTE,28212,South,9803141003,-80.7500449,35.1911534,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/28/attachments/2035?token=,NEIGHBORHOOD PARK,8.59935948,374586.5903,2656.799452
CLWD,Shuffletown Park,"9530 BELLHAVEN BV, CHARLOTTE, NC 28216",CHARLOTTE,28216,North,9803141001,-80.9441503,35.315975,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/32/attachments/1288?token=,COMMUNITY PARK,54.20351753,2361095.827,6309.145237
CATW,US National Whitewater Center,"5000 WHITEWATER CENTER PY, CHARLOTTE, NC 28214",CHARLOTTE,28214,North,7043913900,-81.0020651,35.271462,https://usnwc.org,Daylight,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/26/attachments/1290?token=,REGIONAL PARK,289.0108906,12589264.18,32548.4249
CDHP,R.C. Bradford Park,"17005 DAVIDSON-CONCORD RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,7047662220,-80.7901265,35.4482098,https://www.huntersville.org/162/Parks-Recreation,Daylight,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/27/attachments/1233?token=,REGIONAL PARK,210.8518267,9184669.172,15133.74067
COUL,Coulwood Park,"198 COULWOOD PARK DR, CHARLOTTE, NC 28214",CHARLOTTE,28214,North,9803141001,-80.9398366,35.3057738,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/42/attachments/2008?token=,COMMUNITY PARK,24.57177361,1070342.158,5782.695195
COWW,Cowans Ford Wildlife Refuge,"2329 NECK RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,9803141001,-80.9733991,35.3721901,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/43/attachments/1268?token=,NATURE PRESERVE,849.3519321,36997622.54,64834.31994
COLB,Colonel Francis J. Beatty Park,"4330 WEDDINGTON RD, CHARLOTTE, NC 28105",CHARLOTTE,28105,South,9803141003,-80.7286486,35.0673633,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/35/attachments/2027?token=,REGIONAL PARK,264.5525566,11523860.62,21990.39172
COLL,Collins Park,"4525 COLLINGWOOD DR, CHARLOTTE, NC 28209",CHARLOTTE,28209,Central,9803141002,-80.8712572,35.180971,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/37/attachments/3241?token=,NEIGHBORHOOD PARK,3.6734543,160014.9095,2057.422155
CORP,Cordelia Park,"600 E 24TH ST, CHARLOTTE, NC 28205",CHARLOTTE,28205,Central,9803141002,-80.8152964,35.2373967,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/41/attachments/3211?token=,COMMUNITY PARK,20.89170481,910039.2961,4990.865287
COPP,Copperhead Island,"15200 SOLDIER RD, CHARLOTTE, NC 28278",CHARLOTTE,28278,South,9803141003,-81.0249915,35.1096924,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/40/attachments/2020?token=,,,,
ELNC,Elon Recreation Center,"11401 ARDREY KELL RD, CHARLOTTE, NC 28277",CHARLOTTE,28277,South,9803141103,-80.8382225,35.0197804,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/55/attachments/2024?token=,,,,
EDGE,Edgehill Park,"812 S EDGEHILL RD, CHARLOTTE, NC 28207",CHARLOTTE,28207,Central,9803141002,-80.8313402,35.2023018,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/54/attachments/3224?token=,NEIGHBORHOOD PARK,5.37185906,233997.1883,2990.775032
DBWF,David B. Waymer Aeromodeller Park,"15401 HOLBROOKS RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,9803141001,-80.817095,35.4017766,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/48/attachments/2004?token=,REGIONAL PARK,139.7845838,6088992.44,13464.109
CROS,Forest Pawtuckett Park,"1102 ASHFORD ST, CHARLOTTE, NC 28214",CHARLOTTE,28214,North,9803141001,-80.945092,35.2638584,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/45/attachments/1292?token=,NEIGHBORHOOD PARK,8.01470042,349118.9024,3723.900832
EALD,Eagles Landing Park,"1204 EAGLES LANDING DR, CHARLOTTE, NC 28214",CHARLOTTE,28214,North,9803141001,-80.926055,35.2707202,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/52/attachments/1293?token=,NEIGHBORHOOD PARK,7.70411046,335589.6877,3474.15949
FSPK,Firestone Park,"3501 FIRESTONE DR, CHARLOTTE, NC 28216",CHARLOTTE,28216,North,9803141001,-80.8724618,35.2878247,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/67/attachments/1285?token=,COMMUNITY PARK,54.61261865,2378916.159,9035.234724
FOUR,Fourth Ward Park,"301 N POPLAR ST, CHARLOTTE, NC 28202",CHARLOTTE,28202,Central,9803141002,-80.8423467,35.2315979,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/64/attachments/1297?token=,NEIGHBORHOOD PARK,2.91757052,127089.006,2537.466668
FRED,Fred Alexander Park,"1832 GRIERS GROVE RD, CHARLOTTE, NC 28216",CHARLOTTE,28216,North,9803141001,-80.8591174,35.2827501,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/65/attachments/1286?token=,NEIGHBORHOOD PARK,6.04484121,263312.3425,2240.550852
FLTB,Flat Branch Park,"11830 TOM SHORT RD, CHARLOTTE, NC 28277",CHARLOTTE,28277,South,9803141003,-80.7940662,35.0457761,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/63/attachments/2026?token=,,,,
DRUD,Druid Hills Park,"2801 POINSETT ST, CHARLOTTE, NC 28206",CHARLOTTE,28206,Central,9803141002,-80.8315073,35.25855,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/58/attachments/3601?token=,NEIGHBORHOOD PARK,6.92054024,301457.5775,3360.707204
GAND,Gander Cove Park,"10502 MONROE RD, MATTHEWS, NC 28105",MATTHEWS,28105,South,9803141003,-80.7338526,35.1298803,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
